exec_id,단품코드,채널,전일재고_장,이동IN_장,정상가,실제판매_장,추가판매_장
1,SPTCGA9C0236082,이랜드몰,1,3,49900,0,0
1,SPTHG23WY160080,이랜드몰,0,5,39900,0,0
1,SPTHG25G0119070,이랜드몰,0,1,49900,0,0
1,SPTHG25G0119075,이랜드몰,0,1,49900,1,1
1,SPTHG25G0119080,이랜드몰,0,1,49900,0,0
1,SPTHG25G0139070,이랜드몰,0,3,49900,0,0
1,SPTHG25G0139075,이랜드몰,0,1,49900,0,0
1,SPTHG25G0139080,이랜드몰,0,1,49900,0,0
1,SPTHG25M1152105,이랜드몰,0,3,39900,0,0
1,SPTHG26C0119090,이랜드몰,0,7,49900,0,0
1,SPTHG26C0135090,이랜드몰,0,4,49900,0,0
1,SPTHG26W0135075,이랜드몰,0,7,39900,2,2
1,SPTHG37C0119095,이랜드몰,0,7,29900,0,0
1,SPTHG37C0219080,이랜드몰,0,5,39900,0,0
1,SPTHG37C1119085,이랜드몰,0,4,25900,0,0
1,SPTHG37C1119095,이랜드몰,0,4,25900,0,0
1,SPTHG37G0135085,이랜드몰,0,2,39900,0,0
1,SPTHG37G1110070,이랜드몰,0,16,25900,0,0
1,SPTHG37G1119070,이랜드몰,0,5,25900,0,0
1,SPTJG23C4117078,이랜드몰,0,6,49900,0,0
1,SPTJG23C5415078,이랜드몰,0,1,49900,0,0
1,SPTJG23G3156067,이랜드몰,0,10,49900,0,0
1,SPTJG23G3157078,이랜드몰,0,4,49900,0,0
1,SPTJG23G3159067,이랜드몰,0,4,49900,0,0
1,SPTJG23G31BC064,이랜드몰,0,1,49900,0,0
1,SPTJG23G31BC067,이랜드몰,0,6,49900,0,0
1,SPTJG24C5555075,이랜드몰,0,5,39900,1,1
1,SPTJG24C5555090,이랜드몰,0,4,39900,1,1
1,SPTJG24G5557080,이랜드몰,0,5,39900,0,0
1,SPTJG25C2157074,이랜드몰,0,3,49900,0,0
1,SPTJG25C5110074,이랜드몰,0,1,49900,1,1
1,SPTJG25C5117082,이랜드몰,0,10,49900,3,3
1,SPTJG25C5117084,이랜드몰,0,3,49900,0,0
1,SPTJG25C5155078,이랜드몰,0,3,49900,2,2
1,SPTJG25C5155080,이랜드몰,0,4,49900,0,0
1,SPTJG25C5155082,이랜드몰,0,10,49900,2,2
1,SPTJG25C5155084,이랜드몰,0,4,49900,1,1
1,SPTJG25C5155090,이랜드몰,0,3,49900,0,0
1,SPTJG25C5159074,이랜드몰,0,8,49900,0,0
1,SPTJG25C5159082,이랜드몰,0,4,49900,2,2
1,SPTJG25C5217082,이랜드몰,0,11,49900,0,0
1,SPTJG25C5255078,이랜드몰,0,10,49900,1,1
1,SPTJG25C5256078,이랜드몰,0,4,49900,3,3
1,SPTJG25C5256082,이랜드몰,0,8,49900,0,0
1,SPTJG25G3110061,이랜드몰,0,4,49900,0,0
1,SPTJG25G3110073,이랜드몰,0,6,49900,0,0
1,SPTJG25G3155061,이랜드몰,0,4,49900,0,0
1,SPTJG25G3156061,이랜드몰,0,1,49900,0,0
1,SPTJG25G5115067,이랜드몰,0,1,49900,0,0
1,SPTJG25G5115078,이랜드몰,0,1,49900,0,0
1,SPTJG25G5155064,이랜드몰,0,2,49900,1,1
1,SPTJG25G5155073,이랜드몰,0,1,49900,0,0
1,SPTJG25G51VI061,이랜드몰,0,1,49900,0,0
1,SPTJG25G51VI064,이랜드몰,0,4,49900,1,1
1,SPTJG25G5217064,이랜드몰,0,8,49900,0,0
1,SPTJG25G5217067,이랜드몰,0,5,49900,1,1
1,SPTJG25G5217070,이랜드몰,0,4,49900,0,0
1,SPTJG25G5217073,이랜드몰,0,5,49900,0,0
1,SPTJG25G5255064,이랜드몰,0,5,49900,0,0
1,SPTJG25G5255067,이랜드몰,0,4,49900,0,0
1,SPTJG25G5255070,이랜드몰,0,2,49900,1,1
1,SPTJG25G5255073,이랜드몰,0,3,49900,0,0
1,SPTJG25G5256067,이랜드몰,0,3,49900,2,2
1,SPTJG25G5256070,이랜드몰,0,7,49900,1,1
1,SPTJG25G5256073,이랜드몰,0,4,49900,2,2
1,SPTJG37C5259078,이랜드몰,0,1,49900,1,1
1,SPTJG37C52VI074,이랜드몰,0,2,49900,2,2
1,SPTJG37G52VI064,이랜드몰,0,3,49900,0,0
1,SPTJG37G52VI075,이랜드몰,0,1,49900,1,1
1,SPTJGA9C2119080,이랜드몰,0,3,49900,0,0
1,SPTJGA9C2157090,이랜드몰,0,2,49900,0,0
1,SPTJGA9C2159078,이랜드몰,0,1,49900,0,0
1,SPTNG25G0256070,이랜드몰,0,4,39900,0,0
1,SPTNG37C0155085,이랜드몰,0,3,39900,0,0
1,SPTNG37C0156075,이랜드몰,0,5,39900,0,0
1,SPTNG37G0155065,이랜드몰,0,3,39900,0,0
1,SPTNG37G0155075,이랜드몰,0,3,39900,1,1
1,SPTNG37G0155080,이랜드몰,0,10,39900,1,1
1,SPTNG37G0156070,이랜드몰,0,3,39900,0,0
1,SPTNG37G0156075,이랜드몰,0,6,39900,4,4
1,SPTNG37G0157065,이랜드몰,0,4,39900,0,0
1,SPTNG37G0157070,이랜드몰,0,9,39900,0,0
1,SPTNG37G0157075,이랜드몰,0,4,39900,1,1
1,SPTNG38G0110065,이랜드몰,0,2,39900,0,0
1,SPTNG38G0155065,이랜드몰,0,3,39900,0,0
1,SPTNG38G0155070,이랜드몰,0,4,39900,0,0
1,SPTNG38G0156070,이랜드몰,0,9,39900,0,0
1,SPTNG38G0156075,이랜드몰,0,3,39900,0,0
1,SPTRGA9A2017095,이랜드몰,0,16,12900,5,5
1,SPTRGA9A2017100,이랜드몰,0,52,12900,5,5
1,SPTRGA9A2017105,이랜드몰,0,70,12900,4,4
1,SPTRGA9A2017110,이랜드몰,0,17,12900,4,4
1,SPTRGA9A2019090,이랜드몰,0,18,12900,2,2
1,SPTRGA9A2019095,이랜드몰,0,18,12900,6,6
1,SPTRGA9A2019100,이랜드몰,0,68,12900,4,4
1,SPTRGA9A2019105,이랜드몰,0,82,12900,5,5
1,SPTRGA9A2019110,이랜드몰,0,30,12900,1,1
1,SPTRGA9KU219130,이랜드몰,0,5,9900,2,2
1,SPTRGA9KU219150,이랜드몰,0,7,9900,0,0
1,SPTRGA9KU219160,이랜드몰,0,29,9900,6,6
1,SPTRGA9KU259140,이랜드몰,4,12,9900,2,0
1,SPTRGA9KU499130,이랜드몰,20,19,25900,1,0
1,SPTRGA9KU499140,이랜드몰,20,16,25900,2,0
1,SPTRGA9KU599160,이랜드몰,0,31,9900,4,4
1,SPWHG25G1110075,이랜드몰,0,7,39900,0,0
1,SPWHG37A9910999,이랜드몰,0,10,15900,1,1
1,SPWJG23G0117070,이랜드몰,0,1,49900,0,0
1,SPWJG23G0159070,이랜드몰,0,3,49900,0,0
1,SPWJG25GY117070,이랜드몰,0,3,39900,0,0
1,SPWJG25GY157075,이랜드몰,0,2,39900,0,0
1,SPWPGA9KG499140,이랜드몰,14,20,25900,3,0
1,SPWQGA9A2119090,이랜드몰,0,11,9900,10,10
1,SPWQGA9A2119095,이랜드몰,0,18,9900,14,14
1,SPWQGA9A2159085,이랜드몰,0,6,9900,0,0
1,SPWQGA9A2159095,이랜드몰,1,9,9900,8,7
1,SPWQGA9A21AC090,이랜드몰,0,18,9900,5,5
1,SPWQGA9A21AC095,이랜드몰,2,16,9900,7,5
1,SPWRGA9A1319085,이랜드몰,0,8,25900,1,1
1,SPWRGA9A13S1085,이랜드몰,0,31,25900,6,6
1,SPWRGA9A13S1095,이랜드몰,0,2,25900,2,2
1,SPWRGA9A1531090,이랜드몰,0,5,25900,3,3
1,SPWRGA9A2010085,이랜드몰,0,40,19900,10,10
1,SPWRGA9A2010090,이랜드몰,0,34,19900,8,8
1,SPWRGA9A2031090,이랜드몰,0,5,19900,0,0
1,SPWRGA9A2031095,이랜드몰,0,5,19900,0,0
1,SPWRGA9A2084090,이랜드몰,0,5,19900,1,1
1,SPWRGA9A20AC090,이랜드몰,0,8,19900,4,4
1,SPYCG23G0559085,이랜드몰,0,5,39900,1,1
1,SPYCG37C0159090,이랜드몰,0,4,39900,0,0
1,SPYCG37C0160095,이랜드몰,0,2,39900,2,2
1,SPYCG37C9919105,이랜드몰,0,2,39900,0,0
1,SPYCG37G5151085,이랜드몰,0,3,39900,1,1
1,SPYJG23CY2VI095,이랜드몰,0,4,39900,0,0
1,SPYJG23G0157090,이랜드몰,1,5,39900,0,0
1,SPYSG23C0259095,이랜드몰,0,4,39900,0,0
1,SPYSG23G0250085,이랜드몰,0,8,39900,0,0
1,SPYWG25CY210100,이랜드몰,0,4,39900,0,0
1,SPYWG25M1119100,이랜드몰,0,3,49900,0,0
1,SPYWG25M1152105,이랜드몰,0,4,49900,0,0
1,SPYWG25M1185100,이랜드몰,0,4,49900,0,0
1,SPYWG25W0236085,이랜드몰,0,2,39900,2,2
1,SPYWG25W0236090,이랜드몰,0,3,39900,1,1
1,SPYWG26C1219100,이랜드몰,0,2,39900,2,2
1,SPYWG37C0536095,이랜드몰,0,2,39900,1,1
1,SPYWG37W0125085,이랜드몰,0,3,39900,2,2
1,SPYWG37W0125090,이랜드몰,0,2,39900,2,2
1,SPYWG37W0125095,이랜드몰,0,3,39900,1,1
1,SPYWG37W0150090,이랜드몰,0,2,39900,0,0
1,SPACG24A5059999,이랜드몰,0,9,25900,0,0
1,SPAKG23U0130095,이랜드몰,0,4,35900,0,0
1,SPAKG24A0131999,이랜드몰,0,4,29900,0,0
1,SPAKG24A0164999,이랜드몰,0,4,29900,0,0
1,SPAKGA9A8064999,이랜드몰,0,6,39900,0,0
1,SPAYGA9A1310090,이랜드몰,0,20,15900,4,4
1,SPAYGA9A1310095,이랜드몰,0,23,15900,8,8
1,SPAYGA9A1319095,이랜드몰,0,14,15900,3,3
1,SPAYGA9A1399095,이랜드몰,0,23,15900,2,2
1,SPAYGA9A1399100,이랜드몰,0,12,15900,3,3
1,SPBNG38W9451085,이랜드몰,0,4,39900,0,0
1,SPBNG38W9519085,이랜드몰,0,1,39900,0,0
1,SPBWG25W0119095,이랜드몰,0,2,39900,2,2
1,SPBWG25W0151090,이랜드몰,0,3,39900,1,1
1,SPBWG25W0219085,이랜드몰,0,1,39900,0,0
1,SPBWG37W0264085,이랜드몰,0,6,49900,0,0
1,SPBWG37W0264095,이랜드몰,0,1,49900,0,0
1,SPCKG11G9020999,이랜드몰,0,2,59900,2,2
1,SPCKG12G0139095,이랜드몰,0,3,39900,0,0
1,SPCKG25G0451999,이랜드몰,0,2,39900,0,0
1,SPCKG25G04AC999,이랜드몰,0,1,39900,0,0
1,SPJJG23GS119095,이랜드몰,0,2,69900,0,0
1,SPJJG23GS149100,이랜드몰,0,2,69900,1,1
1,SPJJG37C0219100,이랜드몰,0,4,39900,1,1
1,SPJJG37G0119095,이랜드몰,0,8,39900,1,1
1,SPJKG24M2317110,이랜드몰,0,2,79900,0,0
1,SPJLG11W0435090,이랜드몰,0,10,99900,8,8
1,SPJLG11W9651999,이랜드몰,0,1,99900,0,0
1,SPJPG11C1119085,이랜드몰,12,1,69900,13,1
1,SPJPG11C2216090,이랜드몰,1,1,49900,2,1
1,SPJPG11C2216105,이랜드몰,3,1,49900,4,1
1,SPJPG11C2216110,이랜드몰,0,1,49900,1,1
1,SPJPG11C2285095,이랜드몰,0,1,49900,0,0
1,SPJPG11G0119085,이랜드몰,3,5,69900,7,4
1,SPJPG11G0119090,이랜드몰,0,6,69900,6,6
1,SPJPG11G0139085,이랜드몰,0,4,69900,4,4
1,SPJPG11G0139095,이랜드몰,1,8,69900,6,5
1,SPJPG12C5139090,이랜드몰,0,3,99900,3,3
1,SPJPG12G2239085,이랜드몰,5,3,29900,6,1
1,SPJWG11MY219100,이랜드몰,1,2,129000,0,0
1,SPKNG37G01AC095,이랜드몰,0,3,25900,0,0
1,SPKWG12C5020090,이랜드몰,2,1,49900,3,1
1,SPKWG12C5020095,이랜드몰,3,2,49900,5,2
1,SPKWG12W04AC095,이랜드몰,0,4,39900,1,1
1,SPKWG12W9385999,이랜드몰,0,2,49900,1,1
1,SPLWG23G0151085,이랜드몰,0,6,19900,1,1
1,SPMRGA9A0310105,이랜드몰,0,10,12900,0,0
1,SPMTG12C0119075,이랜드몰,0,10,39900,0,0
1,SPMTG12C0119080,이랜드몰,0,4,39900,1,1
1,SPMTG12C0160075,이랜드몰,0,6,39900,0,0
1,SPMTG12C01AC080,이랜드몰,0,12,39900,1,1
1,SPMTG12C0219080,이랜드몰,0,14,39900,2,2
1,SPMTG12C0219085,이랜드몰,1,11,39900,1,0
1,SPMTG12C02AA075,이랜드몰,0,4,39900,0,0
1,SPMTG12C02AC080,이랜드몰,1,3,39900,0,0
1,SPMTG12C02AC090,이랜드몰,0,3,39900,1,1
1,SPMTG12C03AC085,이랜드몰,0,4,35900,0,0
1,SPMZG11C0219090,이랜드몰,0,6,39900,0,0
1,SPMZG11C02AA095,이랜드몰,0,12,39900,0,0
1,SPMZG11C6033090,이랜드몰,0,1,49900,0,0
1,SPMZG11G3119085,이랜드몰,1,1,49900,2,1
1,SPMZG11G3119095,이랜드몰,0,1,49900,0,0
1,SPMZG23G0285085,이랜드몰,0,4,49900,0,0
1,SPMZG23GY049085,이랜드몰,0,2,59900,0,0
1,SPMZG23GY049090,이랜드몰,0,6,59900,0,0
1,SPMZG23GY060085,이랜드몰,0,8,59900,0,0
1,SPPPG11U1176105,이랜드몰,1,1,49900,0,0
1,SPRLG37KU320110,이랜드몰,3,5,19900,0,0
1,SPRLG37KU320140,이랜드몰,4,9,19900,1,0
1,SPRNG37G2299085,이랜드몰,0,11,19900,0,0
1,SPRNG37G2299090,이랜드몰,0,10,19900,0,0
1,SPRNG37G2299095,이랜드몰,0,13,19900,1,1
1,SPRPG24C6110095,이랜드몰,0,3,29900,0,0
1,SPRPG24C6129095,이랜드몰,0,2,29900,0,0
1,SPRPG24C6129105,이랜드몰,0,2,29900,0,0
1,SPRPG24C6159095,이랜드몰,0,2,29900,0,0
1,SPRPG24C6159105,이랜드몰,0,2,29900,0,0
1,SPRPG24C6160105,이랜드몰,0,2,29900,0,0
1,SPRPG24G5160095,이랜드몰,0,15,19900,0,0
1,SPRPG24GY039090,이랜드몰,0,7,29900,1,1
1,SPRPG24GY039095,이랜드몰,0,8,29900,0,0
1,SPRPG24GY059090,이랜드몰,0,6,29900,1,1
1,SPRPG24GY059095,이랜드몰,0,2,29900,0,0
1,SPRPG25C6010105,이랜드몰,0,6,25900,0,0
1,SPRPG37G5310095,이랜드몰,0,4,19900,2,2
1,SPRPG37G5315090,이랜드몰,0,3,19900,0,0
1,SPRPG37G5320090,이랜드몰,0,3,19900,0,0
1,SPRPG37G5320095,이랜드몰,1,3,19900,0,0
1,SPRPG37G5359090,이랜드몰,0,5,19900,0,0
1,SPRPGA9C7099100,이랜드몰,0,6,29900,0,0
1,SPRSG24G0130090,이랜드몰,0,11,25900,1,1
1,SPRSG24G0151085,이랜드몰,0,10,25900,2,2
1,SPRWG37G1129095,이랜드몰,0,4,25900,1,1
1,SPRWG37WS319085,이랜드몰,0,6,19900,0,0
1,SPRWGA9KU210150,이랜드몰,2,5,19900,0,0
1,SPTAG24M2317090,이랜드몰,0,2,39900,0,0
1,SPTAG25W0419080,이랜드몰,0,1,49900,1,1
1,SPTAG25W1117075,이랜드몰,0,5,39900,1,1
1,SPTAG25W1117085,이랜드몰,0,4,39900,0,0
1,SPTAG25W1133085,이랜드몰,0,4,39900,0,0
1,SPTCG24C0260080,이랜드몰,0,4,39900,0,0
1,SPTCG24C0260085,이랜드몰,0,10,39900,0,0
1,SPTCG24C0260090,이랜드몰,0,6,39900,0,0
1,SPTCG24W9159075,이랜드몰,0,2,39900,0,0
1,SPTHG23WY119070,이랜드몰,0,10,39900,0,0
1,SPTHG25M1185110,이랜드몰,0,3,39900,0,0
1,SPTHG26C0115085,이랜드몰,0,5,49900,0,0
1,SPTHG26C0119080,이랜드몰,0,4,49900,1,1
1,SPTHG26G0236075,이랜드몰,0,6,39900,0,0
1,SPTHG26W0135070,이랜드몰,0,4,39900,1,1
1,SPTHG26W0135080,이랜드몰,0,9,39900,0,0
1,SPTHG26W0159080,이랜드몰,0,4,39900,1,1
1,SPTHG37C0235080,이랜드몰,0,7,39900,0,0
1,SPTHG37C0258090,이랜드몰,0,10,39900,2,2
1,SPTJG11G51VB070,이랜드몰,0,1,49900,0,0
1,SPTNG24C0155085,이랜드몰,0,6,29900,0,0
1,SPTNG25G0256075,이랜드몰,0,6,39900,0,0
1,SPTRGA9KU259150,이랜드몰,0,10,9900,0,0
1,SPTRGA9KU499150,이랜드몰,0,9,25900,4,4
1,SPTRGA9KU599150,이랜드몰,10,22,9900,0,0
1,SPWHG12W1485080,이랜드몰,0,1,49900,0,0
1,SPWHG25W0135075,이랜드몰,0,5,49900,2,2
1,SPWHG37G1119075,이랜드몰,0,3,39900,0,0
1,SPWHG37G1119080,이랜드몰,0,2,39900,0,0
1,SPWJG23G01A3075,이랜드몰,0,2,49900,0,0
1,SPWPGA9KG131160,이랜드몰,5,21,9900,2,0
1,SPWPGA9KG226160,이랜드몰,1,23,9900,1,0
1,SPWPGA9KG231130,이랜드몰,0,10,9900,0,0
1,SPWPGA9KG231160,이랜드몰,0,18,9900,0,0
1,SPWPGA9KG399110,이랜드몰,0,8,25900,0,0
1,SPWPGA9KG399130,이랜드몰,0,16,25900,0,0
1,SPWPGA9KG399150,이랜드몰,10,10,25900,2,0
1,SPWPGA9KG499110,이랜드몰,0,6,25900,0,0
1,SPYWG25M0459095,이랜드몰,0,4,39900,0,0
1,SPYWG25M0460100,이랜드몰,0,4,39900,0,0
1,SPYWG25M1116105,이랜드몰,0,4,49900,0,0
1,SPAKG24A0251999,이랜드몰,0,4,25900,0,0
1,SPAKGA9A1030999,이랜드몰,0,12,39900,0,0
1,SPAKGA9A1150999,이랜드몰,0,2,39900,0,0
1,SPAKGA9A7849999,이랜드몰,0,2,49900,0,0
1,SPAYGA9A0410095,이랜드몰,0,27,9900,0,0
1,SPAYGA9A0419095,이랜드몰,0,13,9900,0,0
1,SPBNG37W0110095,이랜드몰,0,6,29900,0,0
1,SPBNG37W0439095,이랜드몰,0,4,39900,0,0
1,SPCKG25G0239095,이랜드몰,0,2,39900,0,0
1,SPCKG25G5016095,이랜드몰,0,4,39900,0,0
1,SPCKG37G0259085,이랜드몰,0,2,29900,1,1
1,SPCKG37G0259090,이랜드몰,0,2,29900,1,1
1,SPCKG37G0259095,이랜드몰,0,17,29900,1,1
1,SPDRGA9M0110105,이랜드몰,0,2,29900,0,0
1,SPHWG25C5362090,이랜드몰,0,11,29900,0,0
1,SPHWG26C6185095,이랜드몰,0,3,29900,0,0
1,SPJDG11KG1AM120,이랜드몰,0,2,79900,0,0
1,SPJJG25C2127110,이랜드몰,0,2,39900,0,0
1,SPJJG25C2135105,이랜드몰,0,2,39900,1,1
1,SPJJG25C2135110,이랜드몰,0,4,39900,3,3
1,SPJJG26C0195105,이랜드몰,0,6,39900,0,0
1,SPJJG37C0360090,이랜드몰,0,2,39900,1,1
1,SPJJG37G0225090,이랜드몰,0,2,39900,1,1
1,SPJKG25W0119095,이랜드몰,0,10,69900,0,0
1,SPJKGA9W0217090,이랜드몰,0,2,79900,0,0
1,SPKWG24G0131100,이랜드몰,0,3,29900,0,0
1,SPKWG24G0219085,이랜드몰,0,5,35900,0,0
1,SPKWG25M0186105,이랜드몰,0,2,39900,1,1
1,SPKWG25M0335105,이랜드몰,0,2,39900,0,0
1,SPLOG37A0116095,이랜드몰,0,3,39900,1,1
1,SPLOG37A0116100,이랜드몰,0,2,39900,0,0
1,SPMNG23C6519090,이랜드몰,0,2,49900,0,0
1,SPMNG23C6519095,이랜드몰,0,2,49900,0,0
1,SPMNG23C65AC100,이랜드몰,0,2,49900,0,0
1,SPMRGA9A0119105,이랜드몰,0,6,12900,0,0
1,SPMRGA9A1210100,이랜드몰,0,12,15900,4,4
1,SPMRGA9A1219105,이랜드몰,5,5,15900,3,0
1,SPMTG23C6449085,이랜드몰,0,3,39900,0,0
1,SPMTG37C1119085,이랜드몰,0,4,29900,0,0
1,SPMTG37C11AC080,이랜드몰,0,3,29900,2,2
1,SPMTG37C11AC085,이랜드몰,0,3,29900,0,0
1,SPMTG37G02AC070,이랜드몰,0,26,29900,0,0
1,SPMTG37G02AC075,이랜드몰,0,11,29900,0,0
1,SPMTG37G02AC080,이랜드몰,0,12,29900,0,0
1,SPMZG23G50AA085,이랜드몰,0,8,49900,0,0
1,SPOJG37G0155095,이랜드몰,0,3,59900,0,0
1,SPOJG37G0159085,이랜드몰,0,1,59900,0,0
1,SPOJG37G0159090,이랜드몰,0,3,59900,0,0
1,SPOJG37G0159095,이랜드몰,0,4,59900,0,0
1,SPOWG37W0117095,이랜드몰,0,6,49900,0,0
1,SPOWG37W0119085,이랜드몰,0,9,49900,0,0
1,SPOWG37W0119090,이랜드몰,0,8,49900,0,0
1,SPOWG37W0119095,이랜드몰,0,7,49900,0,0
1,SPPPG37KU125100,이랜드몰,4,2,39900,0,0
1,SPRNG37G2219095,이랜드몰,0,6,19900,0,0
1,SPRNGA9A2010095,이랜드몰,0,12,12900,0,0
1,SPRNGA9A2019090,이랜드몰,0,8,12900,1,1
1,SPRNGA9A20AC095,이랜드몰,0,8,12900,0,0
1,SPRPG24C6010090,이랜드몰,0,22,25900,1,1
1,SPRPG24C6010095,이랜드몰,0,34,25900,1,1
1,SPRPG24C6010100,이랜드몰,0,20,25900,1,1
1,SPRPG24C6010105,이랜드몰,0,34,25900,0,0
1,SPRPG24C6064100,이랜드몰,0,20,25900,0,0
1,SPRPG24G5310090,이랜드몰,0,13,29900,0,0
1,SPRPG24G5315085,이랜드몰,0,4,29900,0,0
1,SPRPG24G5315090,이랜드몰,0,6,29900,0,0
1,SPRPG24G5359085,이랜드몰,0,9,29900,0,0
1,SPRPG24G5359090,이랜드몰,0,7,29900,0,0
1,SPRPG24GY039085,이랜드몰,0,8,29900,0,0
1,SPRPG24GY059085,이랜드몰,0,4,29900,0,0
1,SPRPG25G5050085,이랜드몰,0,6,29900,0,0
1,SPRPG25G5050090,이랜드몰,0,2,29900,1,1
1,SPRPG26C6033100,이랜드몰,0,4,29900,0,0
1,SPRPG37C6259100,이랜드몰,0,4,19900,0,0
1,SPRPG37G7230095,이랜드몰,0,4,19900,1,1
1,SPRSG25C0303095,이랜드몰,0,16,25900,0,0
1,SPRSG25C0303100,이랜드몰,0,19,25900,2,2
1,SPRSG25C0303105,이랜드몰,0,18,25900,2,2
1,SPRSG25C0329095,이랜드몰,0,18,25900,2,2
1,SPRSG25C0329105,이랜드몰,0,14,25900,0,0
1,SPRSG25C0415090,이랜드몰,0,14,29900,0,0
1,SPRSG25C0439090,이랜드몰,0,19,29900,0,0
1,SPRSG25C0439095,이랜드몰,0,19,29900,1,1
1,SPRSG25C0485095,이랜드몰,0,12,29900,0,0
1,SPRSG25C0485100,이랜드몰,0,18,29900,0,0
1,SPRSG25C0485105,이랜드몰,0,19,29900,1,1
1,SPRSG25M0119090,이랜드몰,0,4,29900,0,0
1,SPRSG25M0119095,이랜드몰,0,7,29900,0,0
1,SPRSG25M0119105,이랜드몰,0,11,29900,0,0
1,SPRSG25M0185090,이랜드몰,0,4,29900,0,0
1,SPRSG25M0185095,이랜드몰,0,4,29900,0,0
1,SPRSG25M01AC095,이랜드몰,0,5,29900,0,0
1,SPRSG25M01AC105,이랜드몰,0,5,29900,0,0
1,SPRWG25C0210100,이랜드몰,0,12,15900,1,1
1,SPRWG25C0210105,이랜드몰,1,7,15900,0,0
1,SPRWG25C0539095,이랜드몰,0,4,25900,1,1
1,SPRWG37G1210085,이랜드몰,0,5,19900,2,2
1,SPRWG37G1219090,이랜드몰,0,12,19900,0,0
1,SPRWG37G1219095,이랜드몰,0,3,19900,1,1
1,SPRWGA9A0110090,이랜드몰,0,6,15900,0,0
1,SPRWGA9A0199105,이랜드몰,0,3,15900,0,0
1,SPRWGA9A0210100,이랜드몰,0,36,19900,1,1
1,SPRWGA9C0110095,이랜드몰,0,15,19900,0,0
1,SPTAG23M5215074,이랜드몰,0,4,49900,0,0
1,SPTAG23M5215078,이랜드몰,0,3,49900,0,0
1,SPTAG23M5217074,이랜드몰,0,1,49900,0,0
1,SPTAG25W0219064,이랜드몰,0,3,39900,1,1
1,SPTAG25W0219067,이랜드몰,0,3,39900,2,2
1,SPTAG25W0260073,이랜드몰,0,3,39900,0,0
1,SPTAG25W0260078,이랜드몰,0,3,39900,2,2
1,SPTAG37M2519085,이랜드몰,0,2,39900,0,0
1,SPTAGA9W1119078,이랜드몰,0,2,39900,1,1
1,SPTCG23CY164078,이랜드몰,0,2,49900,0,0
1,SPTCG23M0127085,이랜드몰,0,8,49900,2,2
1,SPTCG23M0127090,이랜드몰,0,6,49900,0,0
1,SPTCG23M0127095,이랜드몰,0,2,49900,0,0
1,SPTCG24C0119085,이랜드몰,0,5,39900,0,0
1,SPTCG24C0119095,이랜드몰,0,3,39900,0,0
1,SPTCG24C0137080,이랜드몰,0,6,39900,1,1
1,SPTCG24C0164080,이랜드몰,0,6,39900,0,0
1,SPTCG24C0185075,이랜드몰,0,6,39900,0,0
1,SPTCG24C0185080,이랜드몰,0,6,39900,0,0
1,SPTCG24C0185085,이랜드몰,0,6,39900,0,0
1,SPTCG25C0319078,이랜드몰,0,2,49900,1,1
1,SPTCG25C1219090,이랜드몰,0,12,39900,0,0
1,SPTCG25C1249075,이랜드몰,0,3,39900,0,0
1,SPTCG25C1249080,이랜드몰,0,2,39900,0,0
1,SPTCG25C1249090,이랜드몰,0,4,39900,0,0
1,SPTCG37C0303086,이랜드몰,0,2,49900,0,0
1,SPTCG37C0319082,이랜드몰,0,6,49900,1,1
1,SPTCG37C0319086,이랜드몰,0,2,49900,0,0
1,SPTCG37C0336074,이랜드몰,0,2,49900,0,0
1,SPTCG37C0336078,이랜드몰,0,6,49900,0,0
1,SPTCG37C0336082,이랜드몰,0,2,49900,1,1
1,SPTCG37C0336086,이랜드몰,0,4,49900,0,0
1,SPTCG37C0415075,이랜드몰,0,3,39900,1,1
1,SPTCG37C0435075,이랜드몰,0,4,39900,0,0
1,SPTCGA9C0235086,이랜드몰,0,4,49900,0,0
1,SPTHG25C2160085,이랜드몰,0,8,39900,0,0
1,SPTHG25C2160095,이랜드몰,0,4,39900,0,0
1,SPTHG26C0119075,이랜드몰,0,4,49900,1,1
1,SPTHG26C0135080,이랜드몰,0,6,49900,0,0
1,SPTHG26C0135085,이랜드몰,0,4,49900,0,0
1,SPTHG26G0236070,이랜드몰,0,4,39900,0,0
1,SPTHG37C0119080,이랜드몰,0,4,29900,0,0
1,SPTHG37C0119085,이랜드몰,0,4,29900,0,0
1,SPTHG37C0164075,이랜드몰,0,4,29900,0,0
1,SPTHG37C0258085,이랜드몰,0,6,39900,0,0
1,SPTHG37G1259070,이랜드몰,0,4,25900,1,1
1,SPTHG37G1262080,이랜드몰,0,3,25900,0,0
1,SPTHG37KG110160,이랜드몰,1,3,19900,0,0
1,SPTJG23C4117082,이랜드몰,1,3,49900,0,0
1,SPTJG23C4117084,이랜드몰,0,4,49900,0,0
1,SPTJG23C4157074,이랜드몰,0,2,49900,0,0
1,SPTJG23C4157080,이랜드몰,0,2,49900,0,0
1,SPTJG23C5117080,이랜드몰,0,2,49900,0,0
1,SPTJG23C5117084,이랜드몰,0,1,49900,0,0
1,SPTJG23C5119082,이랜드몰,0,1,49900,0,0
1,SPTJG23C5355086,이랜드몰,0,2,49900,0,0
1,SPTJG24C5555080,이랜드몰,0,2,39900,0,0
1,SPTJG25C2157082,이랜드몰,0,4,49900,1,1
1,SPTJG25C4157080,이랜드몰,0,3,49900,0,0
